time in h,cXL in g/l,cS1L in g/l,cS2L in g/l,cS3L in g/l,qXpX in 1/h,pO2 in %,NSt in rpm,FnG in l/min,FnAIR in l/min,FnO2 in l/min,FnN2 in l/min,FnCO2 in l/min,pHL in -,thetaL in °C,pG in pa,xOGin in -,xOG in -,xCG in -,xOL in -,cOL in g/l,RQ in mol/mol,QO2max in g/(lh),QCO2max in g/(lh),OTR in g/(lh),CTR in g/(lh),OUR in g/(lh),kLa in 1/h,Vacid in l,Vbase in l,AAF in l,VL in l,VT1 in l,VT2 in l,FT1 in l/h,FT2 in l/h,pHLm in -,thetaLm in °C,pO2m in %,FR1 in l/h,cS1Lm in g/l,cS2Lm in g/l,cS3Lm in g/l
1.32944444444446,4.65428624755292,7.22497895658844,3.85098074914829e-17,0.197036836341224,0.40242959530305,27.6134780819163,450,7.5,7.5,0,0,0,6.6041827937872,31.9170093177099,151330,0.2094,0.187470764935338,0.0218318019057931,0.0848270383904497,0.00460867730513672,0.756855786331833,63.0358821470041,86.6755190065554,0.614726227811364,-1.52937866742422,1.50609751486223,91.6110939344667,0.0399999999999423,0.111805555555394,0,10.1929515792596,0.960000000000058,0.888055555555717,0,0,7.49998451563752,31.9999994635591,99.998776936627,0,9.99999527863151,NaN,NaN
1.33000000000002,4.65532693459951,7.22294292160114,3.85098074914829e-17,0.197076932419852,0.40221168520118,29.7309941583192,450,7.5,7.5,0,0,0,6.6063121560529,31.9148413996158,151330,0.2094,0.200122514368553,0.0217682684211313,0.0842105541477007,0.0041134710345529,0.738763588411062,63.0350232217396,86.6743379521306,0.580626966072627,-1.52511695911128,1.50566904113589,91.6104867334786,0.0399999999999423,0.111944444444283,0,10.1929515792596,0.960000000000058,0.888055555555717,0,0,7.49998450872547,31.9999994629188,99.9987764898042,0,9.99999527434908,NaN,NaN
1.33055555555558,4.65636729063304,7.22092567432711,3.85098074914829e-17,0.197120007465216,0.398097659640004,30.5431697591088,450,7.5,7.5,0,0,0,6.6054240300078,31.9128661659864,151330,0.2094,0.200671695105148,0.0217311605272566,0.0751598167480978,0.00359955877062887,0.742086240302653,63.0350232217396,86.6731569298919,0.583670599846382,-1.52956517081701,1.49199536562629,91.6104866408351,0.0399999999999423,0.111944444444283,0,10.1929515792596,0.960000000000058,0.888055555555717,0,0,7.49998450182985,31.9999994622617,99.9987760560525,0,9.9999952700635,NaN,NaN
1.33111111111113,4.65739723428945,7.21893337808488,3.85098074914829e-17,0.197167720287555,0.392668581058386,30.30281291589,450,7.5,7.5,0,0,0,6.60447460235303,31.9110506900322,151330,0.2094,0.200619643354766,0.0217811001949474,0.0657680147914593,0.00309493390075114,0.799582252164106,63.0350232217396,86.6731569298919,0.625842821314721,-1.53494126068636,1.47383589907406,91.6104865482211,0.0399999999999423,0.111944444444283,0,10.1929515792596,0.960000000000058,0.888055555555717,0,0,7.49998449492738,31.9999994615893,99.9987756273142,0,9.99999526577482,NaN,NaN
1.33166666666669,4.65841335517251,7.21697280399986,3.85098074914829e-17,0.197221421055545,0.385796018347473,29.2579644519582,450,7.5,7.5,0,0,0,6.60345424280893,31.9093767322225,151330,0.2094,0.199869215474767,0.0218063316737383,0.0565465341937458,0.00262382663532928,0.863658081045488,63.0350232217396,86.6731569298919,0.66906870189701,-1.54216908626792,1.45074693429517,91.6104864565339,0.0399999999999423,0.111944444444283,0,10.1929515792596,0.960000000000058,0.888055555555717,0,0,7.49998448801758,31.999999460903,99.9987751970922,0,9.99999526148305,NaN,NaN
1.33222222222224,4.65941190756903,7.21505147747358,3.88690050366829e-17,0.197282667398216,0.377320029726776,27.6303717229177,450,7.5,7.5,0,0,0,6.60234459000069,31.9078265321097,151330,0.2094,0.199073855400565,0.0218543126066444,0.0479379816417248,0.00218956095066364,0.931965773776,63.0350232217396,86.6731569298919,0.711364178443591,-1.54941842438986,1.42217928021985,91.6104863660773,0.0399999999999423,0.111944444444283,0,10.1929515792596,0.960000000000058,0.888055555555717,0,0,7.49998448109991,31.9999994602038,99.9987747604205,0,9.99999525718827,NaN,NaN
1.3327777777778,4.66038872862923,7.21317905927034,3.88690050366829e-17,0.197353158707994,0.366785775980064,25.6027615321893,450,7.5,7.5,0,0,0,6.60112612027457,31.906382602494,151330,0.2094,0.198267004527607,0.0219051524574731,0.040002983368593,0.00179466367189906,0.998634436333386,63.0350232217396,86.6731569298919,0.750689449656337,-1.55661603303261,1.38657818552292,91.6104862771847,0.0399999999999423,0.111944444444283,0,10.1929515792596,0.960000000000058,0.888055555555717,0,0,7.49998447417368,31.9999994594925,99.998774313702,0,9.99999525289051,NaN,NaN
1.33333333333335,4.6613384744211,7.21136800333187,3.88690050366829e-17,0.197435040907108,0.35359830275456,23.3256933578924,557.857650819231,7.5,7.5,0,0,0,6.59977254591237,31.9050262188488,151330,0.2094,0.197494126768619,0.0219601485832018,0.0327876117174905,0.00144139215197318,1.06119784912814,63.0350232217396,86.6731569298919,0.786832609562265,-1.56367974941181,1.34191002165024,91.6104861902267,0.0399999999999423,0.111944444444283,0,10.1929515792596,0.960000000000058,0.888055555555717,0,0,7.49998446723804,31.9999994587702,99.9987738544673,0,9.99999524858987,NaN,NaN
1.33388888888891,4.66225425606382,7.2096342322075,3.92284248420665e-17,0.197531024287659,0.337018909415155,20.9246719203268,773.053798375622,7.5,7.5,0,0,0,6.59825098040158,31.9045503650466,151330,0.2094,0.196767222294549,0.0220181997160695,0.0263330253251165,0.0011330158119243,1.11720096324145,63.0350232217396,86.6731569298919,0.819620826223557,-1.57064943358145,1.28564935487803,125.497173846255,0.0399999999999423,0.111944444444283,0,10.1929515792596,0.960000000000058,0.888055555555717,0,0.25,7.49998446029196,31.9999994580374,99.9987733811767,0,9.99999524428643,NaN,NaN
1.33444444444446,4.66306372962879,7.20789887628732,3.92278903204598e-17,0.197644483651286,0.31631808882313,18.5077423979027,942.464829708996,7.5,7.5,0,0,0,6.59652028304046,31.9069235100287,151330,0.2094,0.196098535553833,0.0220795465842127,0.0206991127383634,0.000874097511690228,1.16489910278444,63.0350232217396,86.6731569298919,0.84890752032102,-1.78083907161075,1.21530026330798,203.143280243441,0.0399999999999423,0.111944444444283,0,10.1930904681485,0.960000000000058,0.887916666666828,0,0.25,7.49998445333414,31.9999994573009,99.998772893065,0,9.99999523998032,NaN,NaN
